datetime,Q,SC
9/23/2018 12:30:00,98.9,27
9/23/2018 12:45:00,109,27
9/23/2018 13:00:00,107,27
9/23/2018 13:15:00,109,28
9/23/2018 13:30:00,114,28
9/23/2018 13:45:00,118,28
9/23/2018 14:00:00,123,28
9/23/2018 14:15:00,129,28
9/23/2018 14:30:00,131,28
9/23/2018 14:45:00,139,28
9/23/2018 15:00:00,145,28
9/23/2018 15:15:00,151,28
9/23/2018 15:30:00,153,27
9/23/2018 15:45:00,160,27
9/23/2018 16:00:00,160,27
9/23/2018 16:15:00,157,27
9/23/2018 16:30:00,164,27
9/23/2018 16:45:00,166,27
9/23/2018 17:00:00,175,26
9/23/2018 17:15:00,173,26
9/23/2018 17:30:00,173,26
9/23/2018 17:45:00,168,25
9/23/2018 18:00:00,168,25
9/23/2018 18:15:00,171,25
9/23/2018 18:30:00,168,25
9/23/2018 18:45:00,173,24
9/23/2018 19:00:00,171,24
9/23/2018 19:15:00,171,24
9/23/2018 19:30:00,168,24
9/23/2018 19:45:00,164,23
9/23/2018 20:00:00,166,23
9/23/2018 20:15:00,164,23
9/23/2018 20:30:00,157,23
9/23/2018 20:45:00,162,23
9/23/2018 21:00:00,162,23
9/23/2018 21:15:00,160,22
9/23/2018 21:30:00,157,22
9/23/2018 21:45:00,155,22
9/23/2018 22:00:00,157,22
9/23/2018 22:15:00,155,22
9/23/2018 22:30:00,151,22
9/23/2018 22:45:00,149,22
9/23/2018 23:00:00,153,22
9/23/2018 23:15:00,147,22
9/23/2018 23:30:00,145,22
9/23/2018 23:45:00,149,22
9/24/2018 00:00:00,147,22
9/24/2018 00:15:00,151,22
9/24/2018 00:30:00,143,22
9/24/2018 00:45:00,147,22
9/24/2018 01:00:00,147,22
9/24/2018 01:15:00,151,22
9/24/2018 01:30:00,147,22
9/24/2018 01:45:00,157,22
9/24/2018 02:00:00,149,22
9/24/2018 02:15:00,157,22
9/24/2018 02:30:00,162,22
9/24/2018 02:45:00,155,22
9/24/2018 03:00:00,162,22
9/24/2018 03:15:00,157,22
9/24/2018 03:30:00,157,22
9/24/2018 03:45:00,164,22
9/24/2018 04:00:00,162,22
9/24/2018 04:15:00,162,22
9/24/2018 04:30:00,155,22
9/24/2018 04:45:00,166,22
9/24/2018 05:00:00,162,22
9/24/2018 05:15:00,166,22
9/24/2018 05:30:00,164,22
9/24/2018 05:45:00,164,22
9/24/2018 06:00:00,166,22
9/24/2018 06:15:00,173,22
9/24/2018 06:30:00,175,21
9/24/2018 06:45:00,175,21
9/24/2018 07:00:00,180,21
9/24/2018 07:15:00,175,21
9/24/2018 07:30:00,175,21
9/24/2018 07:45:00,187,21
9/24/2018 08:00:00,182,21
9/24/2018 08:15:00,182,21
9/24/2018 08:30:00,194,21
9/24/2018 08:45:00,187,21
9/24/2018 09:00:00,194,21
9/24/2018 09:15:00,194,21
9/24/2018 09:30:00,204,21
9/24/2018 09:45:00,207,21
9/24/2018 10:00:00,204,21
9/24/2018 10:15:00,204,21
9/24/2018 10:30:00,202,21
9/24/2018 10:45:00,207,21
9/24/2018 11:00:00,215,21
9/24/2018 11:15:00,222,21
9/24/2018 11:30:00,222,21
9/24/2018 11:45:00,220,21
9/24/2018 12:00:00,231,21
9/24/2018 12:15:00,215,21
9/24/2018 12:30:00,233,21
9/24/2018 12:45:00,231,21
9/24/2018 13:00:00,226,21
9/24/2018 13:15:00,231,21
9/24/2018 13:30:00,226,21
9/24/2018 13:45:00,231,21
9/24/2018 14:00:00,228,21
9/24/2018 14:15:00,231,21
9/24/2018 14:30:00,228,21
9/24/2018 14:45:00,228,21
9/24/2018 15:00:00,228,21
9/24/2018 15:15:00,228,21
9/24/2018 15:30:00,233,21
9/24/2018 15:45:00,228,21
9/24/2018 16:00:00,242,21
9/24/2018 16:15:00,246,21
9/24/2018 16:30:00,249,21
9/24/2018 16:45:00,244,20
9/24/2018 17:00:00,251,20
9/24/2018 17:15:00,244,20
9/24/2018 17:30:00,251,20
9/24/2018 17:45:00,253,20
9/24/2018 18:00:00,258,20
9/24/2018 18:15:00,263,20
9/24/2018 18:30:00,265,20
9/24/2018 18:45:00,265,20
9/24/2018 19:00:00,261,20
9/24/2018 19:15:00,263,21
9/24/2018 19:30:00,258,21
9/24/2018 19:45:00,244,21
9/24/2018 20:00:00,249,21
9/24/2018 20:15:00,246,21
9/24/2018 20:30:00,246,21
9/24/2018 20:45:00,244,21
9/24/2018 21:00:00,244,21
9/24/2018 21:15:00,235,21
9/24/2018 21:30:00,231,21
9/24/2018 21:45:00,228,21
9/24/2018 22:00:00,233,21
9/24/2018 22:15:00,224,21
9/24/2018 22:30:00,228,22
9/24/2018 22:45:00,222,22
9/24/2018 23:00:00,228,22
9/24/2018 23:15:00,222,22
9/24/2018 23:30:00,218,22
9/24/2018 23:45:00,218,22
9/25/2018 00:00:00,220,22
9/25/2018 00:15:00,222,22
9/25/2018 00:30:00,215,22
9/25/2018 00:45:00,213,23
9/25/2018 01:00:00,211,23
9/25/2018 01:15:00,218,23
9/25/2018 01:30:00,207,23
9/25/2018 01:45:00,209,23
9/25/2018 02:00:00,209,23
9/25/2018 02:15:00,202,24
9/25/2018 02:30:00,207,24
9/25/2018 02:45:00,199,24
9/25/2018 03:00:00,202,24
9/25/2018 03:15:00,194,24
9/25/2018 03:30:00,199,25
9/25/2018 03:45:00,187,25
9/25/2018 04:00:00,192,25
9/25/2018 04:15:00,192,25
9/25/2018 04:30:00,185,25
9/25/2018 04:45:00,182,25
9/25/2018 05:00:00,189,26
9/25/2018 05:15:00,185,26
9/25/2018 05:30:00,178,26
9/25/2018 05:45:00,178,26
9/25/2018 06:00:00,175,26
9/25/2018 06:15:00,173,26
9/25/2018 06:30:00,168,27
9/25/2018 06:45:00,173,27
9/25/2018 07:00:00,164,27
9/25/2018 07:15:00,160,27
9/25/2018 07:30:00,166,27
9/25/2018 07:45:00,164,27
9/25/2018 08:00:00,162,28
9/25/2018 08:15:00,157,28
9/25/2018 08:30:00,160,28
9/25/2018 08:45:00,157,28
9/25/2018 09:00:00,162,28
9/25/2018 09:15:00,153,28
9/25/2018 09:30:00,160,28
9/25/2018 09:45:00,149,28
9/25/2018 10:00:00,151,29
9/25/2018 10:15:00,149,29
9/25/2018 10:30:00,147,29
9/25/2018 10:45:00,149,29
9/25/2018 11:00:00,149,29
9/25/2018 11:15:00,147,29
9/25/2018 11:30:00,145,29
9/25/2018 11:45:00,149,29
9/25/2018 12:00:00,145,29
9/25/2018 12:15:00,147,29
9/25/2018 12:30:00,147,29
9/25/2018 12:45:00,149,29
9/25/2018 13:00:00,149,29
9/25/2018 13:15:00,151,29
9/25/2018 13:30:00,149,29
9/25/2018 13:45:00,157,29
9/25/2018 14:00:00,155,29
9/25/2018 14:15:00,155,29
9/25/2018 14:30:00,166,29
9/25/2018 14:45:00,168,29
9/25/2018 15:00:00,166,29
9/25/2018 15:15:00,175,29
9/25/2018 15:30:00,180,29
9/25/2018 15:45:00,178,29
9/25/2018 16:00:00,185,28
9/25/2018 16:15:00,182,28
9/25/2018 16:30:00,182,28
9/25/2018 16:45:00,197,28
9/25/2018 17:00:00,189,28
9/25/2018 17:15:00,197,28
9/25/2018 17:30:00,192,27
9/25/2018 17:45:00,197,27
9/25/2018 18:00:00,192,27
9/25/2018 18:15:00,197,27
9/25/2018 18:30:00,194,26
9/25/2018 18:45:00,192,27
9/25/2018 19:00:00,187,26
9/25/2018 19:15:00,185,26
9/25/2018 19:30:00,178,26
9/25/2018 19:45:00,182,26
9/25/2018 20:00:00,178,26
9/25/2018 20:15:00,168,26
9/25/2018 20:30:00,168,26
9/25/2018 20:45:00,164,26
9/25/2018 21:00:00,164,26
9/25/2018 21:15:00,157,25
9/25/2018 21:30:00,157,25
9/25/2018 21:45:00,151,26
9/25/2018 22:00:00,149,26
9/25/2018 22:15:00,147,26
9/25/2018 22:30:00,145,26
9/25/2018 22:45:00,137,26
9/25/2018 23:00:00,143,26
9/25/2018 23:15:00,135,26
9/25/2018 23:30:00,135,26
9/25/2018 23:45:00,131,26
9/26/2018 00:00:00,127,26
9/26/2018 00:15:00,123,26
9/26/2018 00:30:00,129,26
9/26/2018 00:45:00,125,26
9/26/2018 01:00:00,123,26
9/26/2018 01:15:00,123,26
9/26/2018 01:30:00,121,26
9/26/2018 01:45:00,116,27
9/26/2018 02:00:00,116,27
9/26/2018 02:15:00,111,27
9/26/2018 02:30:00,114,27
9/26/2018 02:45:00,112,27
9/26/2018 03:00:00,114,27
9/26/2018 03:15:00,109,27
9/26/2018 03:30:00,107,27
9/26/2018 03:45:00,106,27
9/26/2018 04:00:00,106,27
9/26/2018 04:15:00,106,27
9/26/2018 04:30:00,104,28
9/26/2018 04:45:00,102,28
9/26/2018 05:00:00,104,28
9/26/2018 05:15:00,104,28
9/26/2018 05:30:00,102,28
9/26/2018 05:45:00,102,28
9/26/2018 06:00:00,102,28
9/26/2018 06:15:00,102,28
9/26/2018 06:30:00,98.9,28
9/26/2018 06:45:00,98.9,28
9/26/2018 07:00:00,101,28
9/26/2018 07:15:00,98.9,29
9/26/2018 07:30:00,94.1,29
9/26/2018 07:45:00,95.7,29
9/26/2018 08:00:00,95.7,29
9/26/2018 08:15:00,94.1,29
9/26/2018 08:30:00,95.7,29
9/26/2018 08:45:00,94.1,29
9/26/2018 09:00:00,92.5,29
9/26/2018 09:15:00,91,29
9/26/2018 09:30:00,92.5,29
9/26/2018 09:45:00,94.1,29
9/26/2018 10:00:00,89.5,29
9/26/2018 10:15:00,91,29
9/26/2018 10:30:00,91,29
9/26/2018 10:45:00,86.5,29
9/26/2018 11:00:00,91,29
9/26/2018 11:15:00,91,29
9/26/2018 11:30:00,88,29
9/26/2018 11:45:00,91,29
9/26/2018 12:00:00,91,29
9/26/2018 12:15:00,95.7,30
9/26/2018 12:30:00,94.1,30
9/26/2018 12:45:00,95.7,30
9/26/2018 13:00:00,98.9,30
9/26/2018 13:15:00,95.7,30
9/26/2018 13:30:00,104,30
9/26/2018 13:45:00,101,30
9/26/2018 14:00:00,107,30
9/26/2018 14:15:00,107,29
9/26/2018 14:30:00,112,29
9/26/2018 14:45:00,116,29
9/26/2018 15:00:00,114,29
9/26/2018 15:15:00,114,29
9/26/2018 15:30:00,120,29
9/26/2018 15:45:00,123,29
9/26/2018 16:00:00,123,29
9/26/2018 16:15:00,123,29
9/26/2018 16:30:00,125,29
9/26/2018 16:45:00,129,29
9/26/2018 17:00:00,129,29
9/26/2018 17:15:00,129,29
9/26/2018 17:30:00,129,29
9/26/2018 17:45:00,129,28
9/26/2018 18:00:00,131,28
9/26/2018 18:15:00,125,28
9/26/2018 18:30:00,127,28
9/26/2018 18:45:00,127,28
9/26/2018 19:00:00,125,28
9/26/2018 19:15:00,125,28
9/26/2018 19:30:00,121,28
9/26/2018 19:45:00,127,28
9/26/2018 20:00:00,123,28
9/26/2018 20:15:00,121,28
9/26/2018 20:30:00,121,28
9/26/2018 20:45:00,120,27
9/26/2018 21:00:00,120,27
9/26/2018 21:15:00,114,27
9/26/2018 21:30:00,116,27
9/26/2018 21:45:00,114,27
9/26/2018 22:00:00,112,27
9/26/2018 22:15:00,111,27
9/26/2018 22:30:00,109,27
9/26/2018 22:45:00,111,27
9/26/2018 23:00:00,109,27
9/26/2018 23:15:00,106,27
9/26/2018 23:30:00,109,27
9/26/2018 23:45:00,106,27
9/27/2018 00:00:00,106,27
9/27/2018 00:15:00,102,27
9/27/2018 00:30:00,104,27
9/27/2018 00:45:00,104,27
9/27/2018 01:00:00,101,27
9/27/2018 01:15:00,101,27
9/27/2018 01:30:00,104,27
9/27/2018 01:45:00,95.7,28
9/27/2018 02:00:00,97.3,28
9/27/2018 02:15:00,102,28
9/27/2018 02:30:00,97.3,28
9/27/2018 02:45:00,97.3,28
9/27/2018 03:00:00,94.1,28
9/27/2018 03:15:00,94.1,28
9/27/2018 03:30:00,94.1,28
9/27/2018 03:45:00,95.7,28
9/27/2018 04:00:00,92.5,28
9/27/2018 04:15:00,95.7,28
9/27/2018 04:30:00,94.1,28
9/27/2018 04:45:00,95.7,28
9/27/2018 05:00:00,94.1,28
9/27/2018 05:15:00,92.5,28
9/27/2018 05:30:00,92.5,28
9/27/2018 05:45:00,94.1,28
9/27/2018 06:00:00,91,28
9/27/2018 06:15:00,91,28
9/27/2018 06:30:00,91,29
9/27/2018 06:45:00,92.5,29
9/27/2018 07:00:00,92.5,29
9/27/2018 07:15:00,94.1,29
9/27/2018 07:30:00,92.5,29
9/27/2018 07:45:00,92.5,29
9/27/2018 08:00:00,97.3,29
9/27/2018 08:15:00,98.9,29
9/27/2018 08:30:00,97.3,29
9/27/2018 08:45:00,102,29
9/27/2018 09:00:00,107,29
9/27/2018 09:15:00,109,29
9/27/2018 09:30:00,112,29
9/27/2018 09:45:00,116,29
9/27/2018 10:00:00,118,28
9/27/2018 10:15:00,118,28
9/27/2018 10:30:00,120,28
9/27/2018 10:45:00,127,28
9/27/2018 11:00:00,125,28
9/27/2018 11:15:00,125,28
9/27/2018 11:30:00,127,28
9/27/2018 11:45:00,127,27
9/27/2018 12:00:00,125,27
9/27/2018 12:15:00,131,27
9/27/2018 12:30:00,127,27
9/27/2018 12:45:00,129,27
9/27/2018 13:00:00,137,27
9/27/2018 13:15:00,133,26
9/27/2018 13:30:00,135,26
9/27/2018 13:45:00,141,26
9/27/2018 14:00:00,133,26
9/27/2018 14:15:00,135,25
9/27/2018 14:30:00,139,25
9/27/2018 14:45:00,141,25
9/27/2018 15:00:00,139,25
9/27/2018 15:15:00,141,25
9/27/2018 15:30:00,137,25
9/27/2018 15:45:00,141,25
9/27/2018 16:00:00,149,25
9/27/2018 16:15:00,147,24
9/27/2018 16:30:00,147,24
9/27/2018 16:45:00,151,24
9/27/2018 17:00:00,147,24
9/27/2018 17:15:00,153,24
9/27/2018 17:30:00,157,24
9/27/2018 17:45:00,155,24
9/27/2018 18:00:00,157,24
9/27/2018 18:15:00,160,23
9/27/2018 18:30:00,157,23
9/27/2018 18:45:00,160,23
9/27/2018 19:00:00,168,23
9/27/2018 19:15:00,173,24
9/27/2018 19:30:00,166,24
9/27/2018 19:45:00,180,24
9/27/2018 20:00:00,187,25
9/27/2018 20:15:00,185,25
9/27/2018 20:30:00,194,25
9/27/2018 20:45:00,197,25
9/27/2018 21:00:00,194,25
9/27/2018 21:15:00,207,25
9/27/2018 21:30:00,215,26
9/27/2018 21:45:00,213,27
9/27/2018 22:00:00,215,26
9/27/2018 22:15:00,202,27
9/27/2018 22:30:00,213,26
9/27/2018 22:45:00,207,26
9/27/2018 23:00:00,209,26
9/27/2018 23:15:00,211,26
9/27/2018 23:30:00,215,26
9/27/2018 23:45:00,218,26
9/28/2018 00:00:00,220,26
9/28/2018 00:15:00,209,26
9/28/2018 00:30:00,218,26
9/28/2018 00:45:00,215,26
9/28/2018 01:00:00,218,27
9/28/2018 01:15:00,218,27
9/28/2018 01:30:00,228,27
9/28/2018 01:45:00,224,27
9/28/2018 02:00:00,222,27
9/28/2018 02:15:00,220,27
9/28/2018 02:30:00,218,27
9/28/2018 02:45:00,215,27
9/28/2018 03:00:00,222,27
9/28/2018 03:15:00,204,28
9/28/2018 03:30:00,218,27
9/28/2018 03:45:00,222,28
9/28/2018 04:00:00,222,28
9/28/2018 04:15:00,226,28
9/28/2018 04:30:00,233,28
9/28/2018 04:45:00,228,28
9/28/2018 05:00:00,235,28
9/28/2018 05:15:00,233,28
9/28/2018 05:30:00,233,28
9/28/2018 05:45:00,226,28
9/28/2018 06:00:00,222,28
9/28/2018 06:15:00,220,28
9/28/2018 06:30:00,218,28
9/28/2018 06:45:00,220,28
9/28/2018 07:00:00,215,28
9/28/2018 07:15:00,215,27
9/28/2018 07:30:00,220,28
9/28/2018 07:45:00,207,28
9/28/2018 08:00:00,213,27
9/28/2018 08:15:00,213,27
9/28/2018 08:30:00,211,27
9/28/2018 08:45:00,207,27
9/28/2018 09:00:00,211,28
9/28/2018 09:15:00,213,27
9/28/2018 09:30:00,199,27
9/28/2018 09:45:00,204,27
9/28/2018 10:00:00,204,27
9/28/2018 10:15:00,202,27
9/28/2018 10:30:00,209,28
9/28/2018 10:45:00,204,27
9/28/2018 11:00:00,207,27
9/28/2018 11:15:00,204,27
9/28/2018 11:30:00,207,27
9/28/2018 11:45:00,207,27
9/28/2018 12:00:00,207,27
9/28/2018 12:15:00,202,27
9/28/2018 12:30:00,204,27
9/28/2018 12:45:00,211,27
9/28/2018 13:00:00,202,28
9/28/2018 13:15:00,209,27
9/28/2018 13:30:00,207,27
9/28/2018 13:45:00,204,27
9/28/2018 14:00:00,207,27
9/28/2018 14:15:00,207,27
9/28/2018 14:30:00,213,27
9/28/2018 14:45:00,204,27
9/28/2018 15:00:00,215,27
9/28/2018 15:15:00,213,27
9/28/2018 15:30:00,215,27
9/28/2018 15:45:00,215,27
9/28/2018 16:00:00,222,27
9/28/2018 16:15:00,215,27
9/28/2018 16:30:00,220,26
9/28/2018 16:45:00,215,26
9/28/2018 17:00:00,220,26
9/28/2018 17:15:00,220,26
9/28/2018 17:30:00,224,26
9/28/2018 17:45:00,222,26
9/28/2018 18:00:00,226,26
9/28/2018 18:15:00,222,26
9/28/2018 18:30:00,224,25
9/28/2018 18:45:00,224,25
9/28/2018 19:00:00,222,25
9/28/2018 19:15:00,215,25
9/28/2018 19:30:00,218,25
9/28/2018 19:45:00,222,25
9/28/2018 20:00:00,220,25
9/28/2018 20:15:00,213,25
9/28/2018 20:30:00,213,25
9/28/2018 20:45:00,218,25
9/28/2018 21:00:00,209,25
9/28/2018 21:15:00,211,25
9/28/2018 21:30:00,204,25
9/28/2018 21:45:00,199,25
9/28/2018 22:00:00,199,25
9/28/2018 22:15:00,187,25
9/28/2018 22:30:00,194,25
9/28/2018 22:45:00,197,25
9/28/2018 23:00:00,187,25
9/28/2018 23:15:00,182,25
9/28/2018 23:30:00,185,25
9/28/2018 23:45:00,185,25
9/29/2018 00:00:00,185,25
9/29/2018 00:15:00,185,25
9/29/2018 00:30:00,178,25
9/29/2018 00:45:00,185,25
9/29/2018 01:00:00,180,25
9/29/2018 01:15:00,180,26
9/29/2018 01:30:00,175,26
9/29/2018 01:45:00,182,26
9/29/2018 02:00:00,178,26
9/29/2018 02:15:00,178,26
9/29/2018 02:30:00,178,26
9/29/2018 02:45:00,182,26
9/29/2018 03:00:00,180,27
9/29/2018 03:15:00,178,27
9/29/2018 03:30:00,175,27
9/29/2018 03:45:00,173,27
9/29/2018 04:00:00,178,27
9/29/2018 04:15:00,175,27
9/29/2018 04:30:00,180,28
9/29/2018 04:45:00,173,28
9/29/2018 05:00:00,173,28
9/29/2018 05:15:00,175,28
9/29/2018 05:30:00,173,28
9/29/2018 05:45:00,173,28
9/29/2018 06:00:00,180,29
9/29/2018 06:15:00,175,29
9/29/2018 06:30:00,175,29
9/29/2018 06:45:00,168,29
9/29/2018 07:00:00,178,29
9/29/2018 07:15:00,168,30
9/29/2018 07:30:00,173,30
9/29/2018 07:45:00,168,30
9/29/2018 08:00:00,168,30
9/29/2018 08:15:00,168,30
9/29/2018 08:30:00,171,31
9/29/2018 08:45:00,168,31
9/29/2018 09:00:00,171,31
9/29/2018 09:15:00,162,31
9/29/2018 09:30:00,168,31
9/29/2018 09:45:00,171,31
9/29/2018 10:00:00,166,31
9/29/2018 10:15:00,164,32
9/29/2018 10:30:00,175,32
9/29/2018 10:45:00,166,32
9/29/2018 11:00:00,171,32
9/29/2018 11:15:00,173,32
9/29/2018 11:30:00,168,32
9/29/2018 11:45:00,173,32
9/29/2018 12:00:00,180,32
9/29/2018 12:15:00,182,32
9/29/2018 12:30:00,192,32
9/29/2018 12:45:00,187,32
9/29/2018 13:00:00,194,32
9/29/2018 13:15:00,199,32
9/29/2018 13:30:00,209,32
9/29/2018 13:45:00,211,31
9/29/2018 14:00:00,213,31
9/29/2018 14:15:00,215,31
9/29/2018 14:30:00,226,30
9/29/2018 14:45:00,224,30
9/29/2018 15:00:00,226,30
9/29/2018 15:15:00,233,30
9/29/2018 15:30:00,231,29
9/29/2018 15:45:00,235,29
9/29/2018 16:00:00,244,28
9/29/2018 16:15:00,242,28
9/29/2018 16:30:00,242,27
9/29/2018 16:45:00,235,27
9/29/2018 17:00:00,237,27
9/29/2018 17:15:00,246,26
9/29/2018 17:30:00,242,26
9/29/2018 17:45:00,251,25
9/29/2018 18:00:00,237,26
9/29/2018 18:15:00,240,25
9/29/2018 18:30:00,237,24
9/29/2018 18:45:00,235,24
9/29/2018 19:00:00,237,24
9/29/2018 19:15:00,235,23
9/29/2018 19:30:00,240,23
9/29/2018 19:45:00,228,23
9/29/2018 20:00:00,231,23
9/29/2018 20:15:00,233,23
9/29/2018 20:30:00,233,22
9/29/2018 20:45:00,231,23
9/29/2018 21:00:00,228,23
9/29/2018 21:15:00,215,23
9/29/2018 21:30:00,224,23
9/29/2018 21:45:00,220,23
9/29/2018 22:00:00,226,23
9/29/2018 22:15:00,220,23
9/29/2018 22:30:00,218,23
9/29/2018 22:45:00,218,23
9/29/2018 23:00:00,209,23
9/29/2018 23:15:00,211,23
9/29/2018 23:30:00,194,23
9/29/2018 23:45:00,197,24
9/30/2018 00:00:00,207,24
9/30/2018 00:15:00,197,24
9/30/2018 00:30:00,197,24
9/30/2018 00:45:00,187,24
9/30/2018 01:00:00,189,24
9/30/2018 01:15:00,185,25
9/30/2018 01:30:00,197,25
9/30/2018 01:45:00,182,25
9/30/2018 02:00:00,185,25
9/30/2018 02:15:00,180,26
9/30/2018 02:30:00,189,26
9/30/2018 02:45:00,185,26
9/30/2018 03:00:00,182,27
9/30/2018 03:15:00,178,27
9/30/2018 03:30:00,173,27
9/30/2018 03:45:00,173,28
9/30/2018 04:00:00,171,28
9/30/2018 04:15:00,173,28
9/30/2018 04:30:00,171,28
9/30/2018 04:45:00,168,28
9/30/2018 05:00:00,162,29
9/30/2018 05:15:00,166,29
9/30/2018 05:30:00,166,29
9/30/2018 05:45:00,168,29
9/30/2018 06:00:00,166,29
9/30/2018 06:15:00,160,30
9/30/2018 06:30:00,164,30
9/30/2018 06:45:00,162,30
9/30/2018 07:00:00,160,30
9/30/2018 07:15:00,155,30
9/30/2018 07:30:00,153,30
9/30/2018 07:45:00,155,30
9/30/2018 08:00:00,149,30
9/30/2018 08:15:00,147,30
9/30/2018 08:30:00,149,30
9/30/2018 08:45:00,151,31
9/30/2018 09:00:00,145,31
9/30/2018 09:15:00,145,31
9/30/2018 09:30:00,139,31
9/30/2018 09:45:00,143,31
9/30/2018 10:00:00,137,31
9/30/2018 10:15:00,137,31
9/30/2018 10:30:00,131,31
9/30/2018 10:45:00,129,31
9/30/2018 11:00:00,129,31
9/30/2018 11:15:00,133,31
9/30/2018 11:30:00,127,31
9/30/2018 11:45:00,131,31
9/30/2018 12:00:00,133,32
9/30/2018 12:15:00,139,32
9/30/2018 12:30:00,143,32
9/30/2018 12:45:00,141,32
9/30/2018 13:00:00,147,32
9/30/2018 13:15:00,147,32
9/30/2018 13:30:00,157,31
9/30/2018 13:45:00,157,31
9/30/2018 14:00:00,162,31
9/30/2018 14:15:00,171,31
9/30/2018 14:30:00,171,31
9/30/2018 14:45:00,182,31
9/30/2018 15:00:00,178,31
9/30/2018 15:15:00,185,31
9/30/2018 15:30:00,192,31
9/30/2018 15:45:00,194,30
9/30/2018 16:00:00,204,30
9/30/2018 16:15:00,197,30
9/30/2018 16:30:00,209,30
9/30/2018 16:45:00,209,29
9/30/2018 17:00:00,211,29
9/30/2018 17:15:00,213,28
9/30/2018 17:30:00,220,28
9/30/2018 17:45:00,213,28
9/30/2018 18:00:00,211,28
9/30/2018 18:15:00,213,28
9/30/2018 18:30:00,213,27
9/30/2018 18:45:00,211,27
9/30/2018 19:00:00,209,27
9/30/2018 19:15:00,211,26
9/30/2018 19:30:00,199,26
9/30/2018 19:45:00,202,26
9/30/2018 20:00:00,199,26
9/30/2018 20:15:00,199,25
9/30/2018 20:30:00,199,26
9/30/2018 20:45:00,189,25
9/30/2018 21:00:00,194,25
9/30/2018 21:15:00,185,25
9/30/2018 21:30:00,185,25
9/30/2018 21:45:00,182,25
9/30/2018 22:00:00,171,25
9/30/2018 22:15:00,180,24
9/30/2018 22:30:00,173,25
9/30/2018 22:45:00,178,25
9/30/2018 23:00:00,171,25
9/30/2018 23:15:00,168,25
9/30/2018 23:30:00,166,25
9/30/2018 23:45:00,164,25
10/1/2018 00:00:00,164,25
10/1/2018 00:15:00,164,26
10/1/2018 00:30:00,157,26
10/1/2018 00:45:00,153,26
10/1/2018 01:00:00,151,26
10/1/2018 01:15:00,145,27
10/1/2018 01:30:00,147,27
10/1/2018 01:45:00,141,27
10/1/2018 02:00:00,143,27
10/1/2018 02:15:00,135,27
10/1/2018 02:30:00,133,27
10/1/2018 02:45:00,133,27
10/1/2018 03:00:00,129,28
10/1/2018 03:15:00,127,28
10/1/2018 03:30:00,123,28
10/1/2018 03:45:00,123,28
10/1/2018 04:00:00,120,28
10/1/2018 04:15:00,116,28
10/1/2018 04:30:00,114,28
10/1/2018 04:45:00,111,29
10/1/2018 05:00:00,112,29
10/1/2018 05:15:00,111,29
10/1/2018 05:30:00,112,29
10/1/2018 05:45:00,112,29
10/1/2018 06:00:00,109,29
10/1/2018 06:15:00,109,29
10/1/2018 06:30:00,109,30
10/1/2018 06:45:00,102,30
10/1/2018 07:00:00,104,30
10/1/2018 07:15:00,101,30
10/1/2018 07:30:00,106,30
10/1/2018 07:45:00,102,30
10/1/2018 08:00:00,98.9,31
10/1/2018 08:15:00,101,31
10/1/2018 08:30:00,97.3,31
10/1/2018 08:45:00,101,31
10/1/2018 09:00:00,95.7,31
10/1/2018 09:15:00,97.3,31
10/1/2018 09:30:00,94.1,31
10/1/2018 09:45:00,94.1,31
10/1/2018 10:00:00,94.1,32
10/1/2018 10:15:00,92.5,32
10/1/2018 10:30:00,94.1,32
10/1/2018 10:45:00,91,32
10/1/2018 11:00:00,91,32
10/1/2018 11:15:00,94.1,32
10/1/2018 11:30:00,92.5,32
10/1/2018 11:45:00,92.5,32
10/1/2018 12:00:00,92.5,32
10/1/2018 12:15:00,98.9,32
10/1/2018 12:30:00,97.3,32
10/1/2018 12:45:00,97.3,33
10/1/2018 13:00:00,97.3,33
10/1/2018 13:15:00,101,33
10/1/2018 13:30:00,97.3,33
10/1/2018 13:45:00,102,33
10/1/2018 14:00:00,101,33
10/1/2018 14:15:00,104,33
10/1/2018 14:30:00,109,33
10/1/2018 14:45:00,109,33
10/1/2018 15:00:00,114,33
10/1/2018 15:15:00,118,33
10/1/2018 15:30:00,118,33
10/1/2018 15:45:00,121,33
10/1/2018 16:00:00,120,33
10/1/2018 16:15:00,127,33
10/1/2018 16:30:00,131,33
10/1/2018 16:45:00,129,33
10/1/2018 17:00:00,133,33
10/1/2018 17:15:00,133,33
10/1/2018 17:30:00,133,33
10/1/2018 17:45:00,137,33
10/1/2018 18:00:00,137,32
10/1/2018 18:15:00,133,32
10/1/2018 18:30:00,135,32
10/1/2018 18:45:00,133,32
10/1/2018 19:00:00,129,32
10/1/2018 19:15:00,131,32
10/1/2018 19:30:00,127,32
10/1/2018 19:45:00,125,32
10/1/2018 20:00:00,127,32
10/1/2018 20:15:00,125,32
10/1/2018 20:30:00,121,32
10/1/2018 20:45:00,121,31
10/1/2018 21:00:00,120,31
10/1/2018 21:15:00,118,31
10/1/2018 21:30:00,118,31
10/1/2018 21:45:00,118,31
10/1/2018 22:00:00,116,31
10/1/2018 22:15:00,118,31
10/1/2018 22:30:00,112,31
10/1/2018 22:45:00,109,31
10/1/2018 23:00:00,114,31
10/1/2018 23:15:00,111,31
10/1/2018 23:30:00,107,31
10/1/2018 23:45:00,111,31
10/2/2018 00:00:00,104,31
