Date,Time,Temp °C,SpCond µS/cm
7/30/19,19:00:00,10.067,18.8
7/30/19,20:00:00,9.902,18.2
7/30/19,21:00:00,9.692,15.8
7/30/19,22:00:00,9.458,15.5
7/30/19,23:00:00,9.137,15.3
7/31/19,0:00:00,8.89,15.2
7/31/19,1:00:00,8.673,15.3
7/31/19,2:00:00,8.458,15.5
7/31/19,3:00:00,8.281,15.8
7/31/19,4:00:00,8.13,16.1
7/31/19,5:00:00,7.985,16.4
7/31/19,6:00:00,7.851,16.7
7/31/19,7:00:00,7.768,17
7/31/19,8:00:00,7.731,17.2
7/31/19,9:00:00,7.776,17.5
7/31/19,10:00:00,7.941,17.7
7/31/19,11:00:00,8.226,17.9
7/31/19,12:00:00,8.576,18
7/31/19,13:00:00,9.04,18.2
7/31/19,14:00:00,9.456,18.2
7/31/19,15:00:00,9.829,18.1
7/31/19,16:00:00,10.012,17.8
7/31/19,17:00:00,10.231,17.4
7/31/19,18:00:00,10.335,16.7
7/31/19,19:00:00,10.291,15.9
7/31/19,20:00:00,10.231,15.3
7/31/19,21:00:00,10.139,14.8
7/31/19,22:00:00,9.793,14.5
7/31/19,23:00:00,9.738,14.4
8/1/19,0:00:00,9.572,14.5
8/1/19,1:00:00,9.348,14.7
8/1/19,2:00:00,9.113,14.9
8/1/19,3:00:00,8.938,15.2
8/1/19,4:00:00,8.789,15.5
8/1/19,5:00:00,8.66,15.8
8/1/19,6:00:00,8.569,16
8/1/19,7:00:00,8.527,16.3
8/1/19,8:00:00,8.534,16.5
8/1/19,9:00:00,8.553,16.7
8/1/19,10:00:00,12.531,0.3
8/1/19,11:00:00,8.822,17.1
8/1/19,12:00:00,9.038,17.2
8/1/19,13:00:00,9.309,17.3
8/1/19,14:00:00,9.538,17.4
8/1/19,15:00:00,9.743,17.3
8/1/19,16:00:00,9.882,17.2
8/1/19,17:00:00,9.911,17
8/1/19,18:00:00,9.898,16.8
8/1/19,19:00:00,9.739,16.7
8/1/19,20:00:00,9.579,16.6
8/1/19,21:00:00,9.395,16.6
8/1/19,22:00:00,9.216,16.6
8/1/19,23:00:00,9.086,16.7
8/2/19,0:00:00,8.974,16.7
8/2/19,1:00:00,8.862,16.8
8/2/19,2:00:00,8.736,17
8/2/19,3:00:00,8.619,17.1
8/2/19,4:00:00,8.488,17.3
8/2/19,5:00:00,8.352,17.5
8/2/19,6:00:00,8.236,17.7
8/2/19,7:00:00,8.15,17.8
8/2/19,8:00:00,8.101,18
8/2/19,9:00:00,8.171,18.2
8/2/19,10:00:00,8.29,18.3
8/2/19,11:00:00,8.492,18.5
8/2/19,12:00:00,8.872,18.6
8/2/19,13:00:00,9.169,18.6
8/2/19,14:00:00,9.606,18.5
8/2/19,15:00:00,9.942,18.3
8/2/19,16:00:00,10.126,17.9
8/2/19,17:00:00,10.289,17.4
8/2/19,18:00:00,10.365,16.7
8/2/19,19:00:00,10.312,16
8/2/19,20:00:00,10.207,15.5
8/2/19,21:00:00,10.05,15.1
8/2/19,22:00:00,9.855,14.8
8/2/19,23:00:00,9.642,14.6
8/3/19,0:00:00,9.396,14.6
8/3/19,1:00:00,9.185,14.7
8/3/19,2:00:00,9.001,14.9
8/3/19,3:00:00,8.831,15.1
8/3/19,4:00:00,8.664,15.3
8/3/19,5:00:00,8.504,15.6
8/3/19,6:00:00,8.372,15.8
8/3/19,7:00:00,8.289,16.1
8/3/19,8:00:00,8.255,16.3
8/3/19,9:00:00,8.338,16.5
8/3/19,10:00:00,8.324,16.7
8/3/19,11:00:00,8.63,16.8
8/3/19,12:00:00,9.07,16.9
8/3/19,13:00:00,9.461,17
8/3/19,14:00:00,9.893,16.9
8/3/19,15:00:00,10.236,16.6
8/3/19,16:00:00,10.459,16.3
8/3/19,17:00:00,10.781,15.7
8/3/19,18:00:00,10.901,15.1
8/3/19,19:00:00,10.892,14.4
8/3/19,20:00:00,10.765,13.8
8/3/19,21:00:00,10.588,13.4
8/3/19,22:00:00,10.335,13.2
8/3/19,23:00:00,10.062,13.1
8/4/19,0:00:00,9.819,13.1
8/4/19,1:00:00,9.591,13.2
8/4/19,2:00:00,9.361,13.4
8/4/19,3:00:00,9.138,13.7
8/4/19,4:00:00,8.963,13.9
8/4/19,5:00:00,8.793,14.2
8/4/19,6:00:00,8.647,14.4
8/4/19,7:00:00,8.535,14.7
8/4/19,8:00:00,8.491,14.8
8/4/19,9:00:00,8.547,15
8/4/19,10:00:00,8.654,15.2
8/4/19,11:00:00,8.847,15.3
8/4/19,12:00:00,9.125,15.4
8/4/19,13:00:00,9.543,15.4
8/4/19,14:00:00,9.975,15.4
8/4/19,15:00:00,10.391,15.3
8/4/19,16:00:00,10.643,15.1
8/4/19,17:00:00,10.781,14.7
8/4/19,18:00:00,10.774,14.2
8/4/19,19:00:00,10.649,13.7
8/4/19,20:00:00,10.518,13.3
8/4/19,21:00:00,10.344,13
8/4/19,22:00:00,10.085,12.8
8/4/19,23:00:00,9.83,12.7
8/5/19,0:00:00,9.609,12.8
8/5/19,1:00:00,9.384,12.9
8/5/19,2:00:00,9.172,13.1
8/5/19,3:00:00,8.951,13.4
8/5/19,4:00:00,8.782,13.6
8/5/19,5:00:00,8.645,13.9
8/5/19,6:00:00,8.545,14.1
8/5/19,7:00:00,8.449,14.3
8/5/19,8:00:00,8.383,14.4
8/5/19,9:00:00,8.417,14.6
8/5/19,10:00:00,8.524,14.7
8/5/19,11:00:00,8.756,14.8
8/5/19,12:00:00,9.157,14.8
8/5/19,13:00:00,9.593,14.8
8/5/19,14:00:00,10.039,14.5
8/5/19,15:00:00,10.456,14.2
8/5/19,16:00:00,10.725,13.8
8/5/19,17:00:00,10.943,13.3
8/5/19,18:00:00,11.021,12.8
8/5/19,19:00:00,10.974,12.4
8/5/19,20:00:00,10.809,12.1
8/5/19,21:00:00,10.636,11.9
8/5/19,22:00:00,10.394,11.8
8/5/19,23:00:00,10.149,11.7
8/6/19,0:00:00,9.915,11.8
8/6/19,1:00:00,9.688,11.9
8/6/19,2:00:00,9.487,12.1
8/6/19,3:00:00,9.318,12.3
8/6/19,4:00:00,9.161,12.5
8/6/19,5:00:00,9.026,12.7
8/6/19,6:00:00,8.906,12.9
8/6/19,7:00:00,8.691,13
8/6/19,8:00:00,8.652,13.1
8/6/19,9:00:00,8.726,13.3
8/6/19,10:00:00,8.832,13.3
8/6/19,11:00:00,9.068,13.4
8/6/19,12:00:00,9.416,13.4
8/6/19,13:00:00,9.834,13.4
8/6/19,14:00:00,10.25,13.4
8/6/19,15:00:00,10.631,13.2
8/6/19,16:00:00,10.907,12.9
8/6/19,17:00:00,11.116,12.4
8/6/19,18:00:00,11.189,12
8/6/19,19:00:00,11.148,11.6
8/6/19,20:00:00,10.985,11.3
8/6/19,21:00:00,10.784,11.1
8/6/19,22:00:00,10.502,11.1
8/6/19,23:00:00,10.272,11.1
8/7/19,0:00:00,10.038,11.1
8/7/19,1:00:00,9.787,11.3
8/7/19,2:00:00,9.549,11.4
8/7/19,3:00:00,9.334,11.6
8/7/19,4:00:00,9.199,11.7
8/7/19,5:00:00,9.1,11.8
8/7/19,6:00:00,9.027,11.9
8/7/19,7:00:00,8.942,11.9
8/7/19,8:00:00,8.932,11.9
8/7/19,9:00:00,9.048,11.9
8/7/19,10:00:00,9.2,11.9
8/7/19,11:00:00,9.445,11.8
8/7/19,12:00:00,9.724,11.8
8/7/19,13:00:00,9.996,11.8
8/7/19,14:00:00,10.436,11.7
8/7/19,15:00:00,10.788,11.6
8/7/19,16:00:00,11.06,11.4
8/7/19,17:00:00,11.141,11.1
8/7/19,18:00:00,10.598,10.8
8/7/19,19:00:00,10.417,10.7
8/7/19,20:00:00,10.524,10.6
8/7/19,21:00:00,10.129,10.5
8/7/19,22:00:00,9.961,10.4
8/7/19,23:00:00,9.718,10.4
8/8/19,0:00:00,9.452,10.6
8/8/19,1:00:00,9.227,10.7
8/8/19,2:00:00,9.099,10.8
8/8/19,3:00:00,8.963,11
8/8/19,4:00:00,8.842,11.1
8/8/19,5:00:00,8.728,11.2
8/8/19,6:00:00,8.626,11.4
8/8/19,7:00:00,8.548,11.5
8/8/19,8:00:00,8.504,11.6
8/8/19,9:00:00,8.536,11.7
8/8/19,10:00:00,8.617,11.8
8/8/19,11:00:00,8.84,11.9
8/8/19,12:00:00,9.132,12
8/8/19,13:00:00,9.473,12.1
8/8/19,14:00:00,9.781,12.1
8/8/19,15:00:00,10,12.1
8/8/19,16:00:00,10.173,12
8/8/19,17:00:00,10.256,11.7
8/8/19,18:00:00,10.217,11.4
8/8/19,19:00:00,10.097,11.2
8/8/19,20:00:00,9.886,11
8/8/19,21:00:00,9.641,10.8
8/8/19,22:00:00,9.356,10.8
8/8/19,23:00:00,9.11,10.8
8/9/19,0:00:00,8.833,11
8/9/19,1:00:00,8.674,11.1
8/9/19,2:00:00,8.544,11.4
8/9/19,3:00:00,8.402,11.6
8/9/19,4:00:00,8.149,11.8
8/9/19,5:00:00,8.123,12.1
8/9/19,6:00:00,8.027,12.3
8/9/19,7:00:00,7.947,12.5
8/9/19,8:00:00,7.92,12.7
8/9/19,9:00:00,7.985,12.9
8/9/19,10:00:00,8.097,13.1
8/9/19,11:00:00,8.325,13.3
8/9/19,12:00:00,8.697,13.5
8/9/19,13:00:00,9.082,13.7
8/9/19,14:00:00,9.469,13.7
8/9/19,15:00:00,9.81,13.7
8/9/19,16:00:00,10.021,13.5
8/9/19,17:00:00,10.119,13.2
8/9/19,18:00:00,10.075,12.7
8/9/19,19:00:00,9.943,12.2
8/9/19,20:00:00,9.741,11.9
8/9/19,21:00:00,9.507,11.6
8/9/19,22:00:00,9.238,11.5
8/9/19,23:00:00,8.964,11.5
8/10/19,0:00:00,8.719,11.7
8/10/19,1:00:00,8.471,11.9
8/10/19,2:00:00,8.277,12.2
8/10/19,3:00:00,8.116,12.5
8/10/19,4:00:00,8,12.8
8/10/19,5:00:00,7.908,13.1
8/10/19,6:00:00,7.821,13.4
8/10/19,7:00:00,7.727,13.7
8/10/19,8:00:00,7.675,13.9
8/10/19,9:00:00,7.757,14.2
8/10/19,10:00:00,7.889,14.4
8/10/19,11:00:00,8.142,14.6
8/10/19,12:00:00,8.54,14.7
8/10/19,13:00:00,8.965,14.8
8/10/19,14:00:00,9.38,14.9
8/10/19,15:00:00,9.783,14.8
8/10/19,16:00:00,10.033,14.5
8/10/19,17:00:00,10.195,14.1
8/10/19,18:00:00,10.267,13.6
8/10/19,19:00:00,10.218,12.9
8/10/19,20:00:00,10.067,12.4
8/10/19,21:00:00,9.649,12
8/10/19,22:00:00,9.272,11.8
8/10/19,23:00:00,9.13,11.8
8/11/19,0:00:00,8.996,11.9
8/11/19,1:00:00,8.773,12
8/11/19,2:00:00,8.567,12.3
8/11/19,3:00:00,8.375,12.6
8/11/19,4:00:00,8.212,12.9
8/11/19,5:00:00,8.065,13.2
8/11/19,6:00:00,7.949,13.6
8/11/19,7:00:00,7.861,14.1
8/11/19,8:00:00,7.821,14.2
8/11/19,9:00:00,7.879,14.5
8/11/19,10:00:00,7.985,14.7
8/11/19,11:00:00,8.215,14.9
8/11/19,12:00:00,8.597,15.1
8/11/19,13:00:00,8.926,15.2
8/11/19,14:00:00,9.361,15.3
8/11/19,15:00:00,9.812,15.3
8/11/19,16:00:00,10.114,15
8/11/19,17:00:00,10.326,14.5
8/11/19,18:00:00,10.451,13.8
8/11/19,19:00:00,10.547,13
8/11/19,20:00:00,10.541,12.3
8/11/19,21:00:00,10.317,12
8/11/19,22:00:00,10.095,11.8
8/11/19,23:00:00,9.857,11.9
8/12/19,0:00:00,9.404,12
8/12/19,1:00:00,9.251,12.2
8/12/19,2:00:00,9.05,12.4
8/12/19,3:00:00,8.872,12.6
8/12/19,4:00:00,8.739,12.9
8/12/19,5:00:00,8.605,13.1
8/12/19,6:00:00,8.507,13.5
8/12/19,7:00:00,8.434,13.7
8/12/19,8:00:00,8.406,14
8/12/19,9:00:00,8.467,14.2
8/12/19,10:00:00,8.58,14.4
8/12/19,11:00:00,8.786,14.6
8/12/19,12:00:00,9.123,14.7
8/12/19,13:00:00,9.484,14.8
8/12/19,14:00:00,9.848,14.8
8/12/19,15:00:00,10.194,14.7
8/12/19,16:00:00,10.46,14.5
8/12/19,17:00:00,10.605,14.1
8/12/19,18:00:00,10.681,13.5
8/12/19,19:00:00,10.688,12.9
8/12/19,20:00:00,10.623,12.5
8/12/19,21:00:00,10.439,12.2
8/12/19,22:00:00,10.263,12.1
8/12/19,23:00:00,10.027,12
8/13/19,0:00:00,9.775,12.1
8/13/19,1:00:00,9.504,12.3
8/13/19,2:00:00,9.277,12.5
8/13/19,3:00:00,9.094,12.7
8/13/19,4:00:00,8.957,12.9
8/13/19,5:00:00,8.824,13.1
8/13/19,6:00:00,8.694,14.5
8/13/19,7:00:00,8.612,13.7
8/13/19,8:00:00,8.569,13.8
8/13/19,9:00:00,8.618,14
8/13/19,10:00:00,8.731,14.2
8/13/19,11:00:00,8.947,14.3
8/13/19,12:00:00,9.274,14.5
8/13/19,13:00:00,9.666,14.6
8/13/19,14:00:00,10.084,14.6
8/13/19,15:00:00,10.456,14.5
8/13/19,16:00:00,10.69,14.3
8/13/19,17:00:00,10.786,13.9
8/13/19,18:00:00,10.976,13.3
8/13/19,19:00:00,11.038,12.9
8/13/19,20:00:00,11.038,12.5
8/13/19,21:00:00,10.886,12.3
8/13/19,22:00:00,10.577,12.2
8/13/19,23:00:00,10.244,12.2
8/14/19,0:00:00,9.958,12.3
8/14/19,1:00:00,9.684,12.4
8/14/19,2:00:00,9.45,12.6
8/14/19,3:00:00,9.278,12.7
8/14/19,4:00:00,9.145,12.9
8/14/19,5:00:00,8.999,13.1
8/14/19,6:00:00,8.909,13.3
8/14/19,7:00:00,8.848,13.3
8/14/19,8:00:00,8.841,13.5
8/14/19,9:00:00,8.906,13.7
8/14/19,10:00:00,9.036,13.8
8/14/19,11:00:00,9.098,13.8
8/14/19,12:00:00,9.261,13.9
8/14/19,13:00:00,9.367,14
8/14/19,14:00:00,9.556,14.1
8/14/19,15:00:00,9.668,14
8/14/19,16:00:00,9.766,14
8/14/19,17:00:00,9.876,13.9
8/14/19,18:00:00,9.924,13.8
8/14/19,19:00:00,9.876,13.7
8/14/19,20:00:00,9.871,13.6
8/14/19,21:00:00,9.821,13.5
8/14/19,22:00:00,9.71,13.5
8/14/19,23:00:00,9.633,13.4
8/15/19,0:00:00,9.552,13.4
8/15/19,1:00:00,9.485,13.4
8/15/19,2:00:00,9.399,13.4
8/15/19,3:00:00,9.315,13.4
8/15/19,4:00:00,9.248,13.4
8/15/19,5:00:00,9.179,13.4
8/15/19,6:00:00,9.144,13.4
8/15/19,7:00:00,9.133,13.4
8/15/19,8:00:00,9.129,13.3
8/15/19,9:00:00,9.134,13.2
8/15/19,10:00:00,9.191,13.2
8/15/19,11:00:00,9.316,13.2
8/15/19,12:00:00,9.464,13.2
8/15/19,13:00:00,9.657,13.1
8/15/19,14:00:00,9.898,13.1
8/15/19,15:00:00,10.113,13
8/15/19,16:00:00,10.255,13
8/15/19,17:00:00,10.343,12.8
8/15/19,18:00:00,10.316,12.6
8/15/19,19:00:00,10.19,12.4
8/15/19,20:00:00,10.117,12.1
8/15/19,21:00:00,10.038,12
8/15/19,22:00:00,9.842,11.8
8/15/19,23:00:00,9.654,11.8
8/16/19,0:00:00,9.494,11.9
8/16/19,1:00:00,9.324,12
8/16/19,2:00:00,9.17,12.1
8/16/19,3:00:00,9.055,12.2
8/16/19,4:00:00,8.94,12.4
8/16/19,5:00:00,8.883,12.6
8/16/19,6:00:00,8.821,12.8
8/16/19,7:00:00,8.775,12.9
8/16/19,8:00:00,8.772,13.1
8/16/19,9:00:00,8.825,13.2
8/16/19,10:00:00,8.905,13.3
8/16/19,11:00:00,9.119,13.3
8/16/19,12:00:00,9.42,13.3
8/16/19,13:00:00,9.73,13.3
8/16/19,14:00:00,9.977,13.2
8/16/19,15:00:00,10.299,13.1
8/16/19,16:00:00,10.571,12.9
8/16/19,17:00:00,10.685,12.7
8/16/19,18:00:00,10.774,12.4
8/16/19,19:00:00,10.75,12.2
8/16/19,20:00:00,10.675,12.1
8/16/19,21:00:00,10.625,12
8/16/19,22:00:00,10.495,12
8/16/19,23:00:00,10.289,12
8/17/19,0:00:00,10.027,12.1
8/17/19,1:00:00,9.825,12.1
8/17/19,2:00:00,9.573,12.2
8/17/19,3:00:00,9.347,12.2
8/17/19,4:00:00,9.225,12.5
8/17/19,5:00:00,9.146,12.4
8/17/19,6:00:00,9.042,12.4
8/17/19,7:00:00,8.965,12.6
8/17/19,8:00:00,9.169,12.5
8/17/19,9:00:00,9.361,12.2
8/17/19,10:00:00,9.363,12.1
8/17/19,11:00:00,9.431,12.5
8/17/19,12:00:00,9.529,13.4
8/17/19,13:00:00,9.592,14.7
8/17/19,14:00:00,9.542,13.9
8/17/19,15:00:00,9.436,13.6
8/17/19,16:00:00,9.44,13.5
8/17/19,17:00:00,9.43,13.5
8/17/19,18:00:00,9.412,13.4
8/17/19,19:00:00,9.353,13.3
8/17/19,20:00:00,9.211,13.3
8/17/19,21:00:00,8.983,13.3
8/17/19,22:00:00,8.712,13.3
8/17/19,23:00:00,8.44,13.4
8/18/19,0:00:00,8.209,13.5
8/18/19,1:00:00,7.979,13.7
8/18/19,2:00:00,7.75,13.9
8/18/19,3:00:00,7.56,14.1
8/18/19,4:00:00,7.399,14.4
8/18/19,5:00:00,7.259,14.6
8/18/19,6:00:00,7.125,14.9
8/18/19,7:00:00,6.993,15.2
8/18/19,8:00:00,6.896,15.4
8/18/19,9:00:00,6.891,15.7
8/18/19,10:00:00,6.913,15.9
8/18/19,11:00:00,7.043,16.1
8/18/19,12:00:00,7.309,16.3
8/18/19,13:00:00,7.651,16.5
8/18/19,14:00:00,7.905,16.7
8/18/19,15:00:00,8.163,16.9
8/18/19,16:00:00,8.311,17.1
8/18/19,17:00:00,8.379,17.3
8/18/19,18:00:00,8.339,17.3
8/18/19,19:00:00,8.3,17.3
8/18/19,20:00:00,8.231,17.2
8/18/19,21:00:00,8.074,17
8/18/19,22:00:00,7.837,16.9
8/18/19,23:00:00,7.631,16.9
8/19/19,0:00:00,7.469,17
8/19/19,1:00:00,7.335,17.2
8/19/19,2:00:00,7.24,17.3
8/19/19,3:00:00,7.158,17.5
8/19/19,4:00:00,7.081,17.7
8/19/19,5:00:00,6.992,18
8/19/19,6:00:00,6.893,18.2
8/19/19,7:00:00,6.802,18.4
8/19/19,8:00:00,6.743,18.6
8/19/19,9:00:00,6.76,18.8
8/19/19,10:00:00,6.882,19
8/19/19,11:00:00,7.062,19.2
8/19/19,12:00:00,7.288,19.4
8/19/19,13:00:00,7.424,19.6
8/19/19,14:00:00,7.556,19.8
8/19/19,15:00:00,7.744,19.9
8/19/19,16:00:00,7.9,20.1
8/19/19,17:00:00,8.005,20.3
8/19/19,18:00:00,8.07,20.4
8/19/19,19:00:00,8.088,20.5
8/19/19,20:00:00,8.059,20.6
8/19/19,21:00:00,7.994,20.6
8/19/19,22:00:00,7.897,20.6
8/19/19,23:00:00,7.754,20.4
8/20/19,0:00:00,7.565,20.2
8/20/19,1:00:00,7.318,20.1
8/20/19,2:00:00,7.077,20
8/20/19,3:00:00,6.857,20
8/20/19,4:00:00,6.659,20.1
8/20/19,5:00:00,6.481,20.2
8/20/19,6:00:00,6.318,20.4
8/20/19,7:00:00,6.183,20.6
8/20/19,8:00:00,6.101,20.8
8/20/19,9:00:00,6.147,21
8/20/19,10:00:00,6.251,21.3
8/20/19,11:00:00,6.497,21.5
8/20/19,12:00:00,6.894,21.7
8/20/19,13:00:00,7.288,21.9
8/20/19,14:00:00,7.665,22.1
8/20/19,15:00:00,7.918,22.3
8/20/19,16:00:00,8.158,22.5
8/20/19,17:00:00,8.346,22.7
8/20/19,18:00:00,8.44,22.8
8/20/19,19:00:00,8.473,22.7
8/20/19,20:00:00,8.423,22.5
8/20/19,21:00:00,8.323,22.2
8/20/19,22:00:00,8.227,21.9
8/20/19,23:00:00,8.104,21.7
8/21/19,0:00:00,7.963,21.4
8/21/19,1:00:00,7.836,21.2
8/21/19,2:00:00,7.719,21.1
8/21/19,3:00:00,7.619,21
8/21/19,4:00:00,7.524,21
8/21/19,5:00:00,7.453,21
8/21/19,6:00:00,7.408,21.1
8/21/19,7:00:00,7.383,21.2
8/21/19,8:00:00,7.393,21.3
8/21/19,9:00:00,7.474,21.5
8/21/19,10:00:00,7.595,21.6
8/21/19,11:00:00,7.78,21.8
8/21/19,12:00:00,8.081,21.9
8/21/19,13:00:00,8.334,22
8/21/19,14:00:00,8.621,22.2
8/21/19,15:00:00,8.865,22.2
8/21/19,16:00:00,9.086,22.3
8/21/19,17:00:00,9.219,22.4
8/21/19,18:00:00,9.3,22.3
8/21/19,19:00:00,9.273,22.2
8/21/19,20:00:00,9.161,22
8/21/19,21:00:00,9.006,21.8
8/21/19,22:00:00,8.794,21.5
8/21/19,23:00:00,8.573,21.3
8/22/19,0:00:00,8.359,21.1
8/22/19,1:00:00,8.147,21
8/22/19,2:00:00,7.958,20.9
8/22/19,3:00:00,7.764,20.9
8/22/19,4:00:00,7.622,20.9
8/22/19,5:00:00,7.536,21
8/22/19,6:00:00,7.494,21.2
8/22/19,7:00:00,7.465,21.3
8/22/19,8:00:00,7.47,21.5
8/22/19,9:00:00,7.501,21.7
8/22/19,10:00:00,7.571,21.8
8/22/19,11:00:00,7.693,22.2
8/22/19,12:00:00,7.768,22.7
8/22/19,13:00:00,7.831,22.6
8/22/19,14:00:00,7.926,22.3
8/22/19,15:00:00,8.071,22.3
8/22/19,16:00:00,8.152,22.3
8/22/19,17:00:00,8.087,22
8/22/19,18:00:00,8.108,21.3
8/22/19,19:00:00,8.066,21.2
8/22/19,20:00:00,8.079,21.3
8/22/19,21:00:00,8.08,20.7
8/22/19,22:00:00,8.066,20.1
8/22/19,23:00:00,7.877,19.5
8/23/19,0:00:00,7.645,18.3
8/23/19,1:00:00,7.725,18.1
8/23/19,2:00:00,7.822,17.9
8/23/19,3:00:00,7.798,17.5
8/23/19,4:00:00,7.745,18.2
8/23/19,5:00:00,7.836,20.6
8/23/19,6:00:00,7.904,20.8
8/23/19,7:00:00,7.906,21.1
8/23/19,8:00:00,7.899,21.5
8/23/19,9:00:00,7.923,21.5
8/23/19,10:00:00,7.951,21.4
8/23/19,11:00:00,7.998,21.5
8/23/19,12:00:00,8.144,21.5
8/23/19,13:00:00,8.315,21.6
8/23/19,14:00:00,8.441,21.9
8/23/19,15:00:00,8.608,21.9
8/23/19,16:00:00,8.698,21.8
8/23/19,17:00:00,8.726,21.8
8/23/19,18:00:00,8.715,21.6
8/23/19,19:00:00,8.678,21.5
8/23/19,20:00:00,8.617,21.3
8/23/19,21:00:00,8.517,21
8/23/19,22:00:00,8.377,20.5
8/23/19,23:00:00,8.294,20.1
8/24/19,0:00:00,8.272,19.5
8/24/19,1:00:00,8.226,19.1
8/24/19,2:00:00,8.164,19
8/24/19,3:00:00,8.155,19.3
8/24/19,4:00:00,8.174,19.4
8/24/19,5:00:00,8.158,19.4
8/24/19,6:00:00,8.07,19.2
8/24/19,7:00:00,8.032,18.8
8/24/19,8:00:00,8.169,18.6
8/24/19,9:00:00,8.234,18.2
8/24/19,10:00:00,8.304,17.8
8/24/19,11:00:00,8.395,17.1
8/24/19,12:00:00,8.683,17.2
8/24/19,13:00:00,8.913,17.3
8/24/19,14:00:00,9.035,17.5
8/24/19,15:00:00,9.036,17.5
8/24/19,16:00:00,9.051,17.8
8/24/19,17:00:00,9.015,18
8/24/19,18:00:00,8.918,18.3
8/24/19,19:00:00,8.793,18.5
8/24/19,20:00:00,8.683,18.7
8/24/19,21:00:00,8.586,18.8
8/24/19,22:00:00,8.463,18.9
8/24/19,23:00:00,8.365,19
8/25/19,0:00:00,8.283,19.1
8/25/19,1:00:00,8.185,19.2
8/25/19,2:00:00,8.096,19.2
8/25/19,3:00:00,8.053,19.2
8/25/19,4:00:00,8.114,18.6
8/25/19,5:00:00,8.082,17.7
8/25/19,6:00:00,8.043,18
8/25/19,7:00:00,8.034,18.9
8/25/19,8:00:00,8.025,19.2
8/25/19,9:00:00,8.033,19.4
8/25/19,10:00:00,8.072,19.5
8/25/19,11:00:00,8.091,19.6
8/25/19,12:00:00,8.309,19.4
8/25/19,13:00:00,8.41,18.3
8/25/19,14:00:00,8.535,18.1
8/25/19,15:00:00,8.65,18.4
8/25/19,16:00:00,8.713,18.6
8/25/19,17:00:00,8.744,18.8
8/25/19,18:00:00,8.738,18.9
8/25/19,19:00:00,8.706,19
8/25/19,20:00:00,8.592,19
8/25/19,21:00:00,8.483,19.1
8/25/19,22:00:00,8.381,19.2
8/25/19,23:00:00,8.3,19.5
8/26/19,0:00:00,8.246,19.9
8/26/19,1:00:00,8.164,20.2
8/26/19,2:00:00,8.075,20.4
8/26/19,3:00:00,8.008,20.5
8/26/19,4:00:00,7.947,20.6
8/26/19,5:00:00,7.881,20.7
8/26/19,6:00:00,7.833,20.9
8/26/19,7:00:00,7.773,21
8/26/19,8:00:00,7.76,21.2
8/26/19,9:00:00,7.802,21.3
8/26/19,10:00:00,7.895,21.5
8/26/19,11:00:00,7.993,21.6
8/26/19,12:00:00,8.075,21.7
8/26/19,13:00:00,8.149,21.7
8/26/19,14:00:00,8.205,21.8
8/26/19,15:00:00,8.329,21.8
8/26/19,16:00:00,8.414,21.7
8/26/19,17:00:00,8.396,21.3
8/26/19,18:00:00,8.389,20.9
8/26/19,19:00:00,8.412,20.8
8/26/19,20:00:00,8.391,20.5
8/26/19,21:00:00,8.299,20
8/26/19,22:00:00,8.276,19.1
8/26/19,23:00:00,8.332,17.9
8/27/19,0:00:00,8.386,18.1
8/27/19,1:00:00,8.53,19
8/27/19,2:00:00,8.702,19.9
8/27/19,3:00:00,8.691,20.4
8/27/19,4:00:00,8.527,20.8
8/27/19,5:00:00,8.459,21
8/27/19,6:00:00,8.48,21.1
8/27/19,7:00:00,8.525,20.8
8/27/19,8:00:00,8.592,21.2
8/27/19,9:00:00,8.52,21.3
8/27/19,10:00:00,8.541,21.3
8/27/19,11:00:00,8.692,21.8
8/27/19,12:00:00,8.879,21.7
8/27/19,13:00:00,9.07,21.4
8/27/19,14:00:00,9.182,21.5
8/27/19,15:00:00,9.305,21.8
8/27/19,16:00:00,9.405,22.1
8/27/19,17:00:00,9.421,22.3
8/27/19,18:00:00,9.409,22.3
8/27/19,19:00:00,9.39,22.4
8/27/19,20:00:00,9.276,22.4
8/27/19,21:00:00,9.082,22.4
8/27/19,22:00:00,8.911,22.5
8/27/19,23:00:00,8.766,22.6
8/28/19,0:00:00,8.643,22.8
8/28/19,1:00:00,8.544,23
8/28/19,2:00:00,8.421,23.2
8/28/19,3:00:00,8.297,23.4
8/28/19,4:00:00,8.207,23.5
8/28/19,5:00:00,8.113,23.7
8/28/19,6:00:00,8.011,23.9
8/28/19,7:00:00,7.921,24.1
8/28/19,8:00:00,7.846,24.3
8/28/19,9:00:00,7.826,24.5
8/28/19,10:00:00,7.839,24.6
8/28/19,11:00:00,7.944,24.8
8/28/19,12:00:00,8.186,24.9
8/28/19,13:00:00,8.437,25
8/28/19,14:00:00,8.637,25.2
8/28/19,15:00:00,8.821,25.2
8/28/19,16:00:00,8.999,25.1
8/28/19,17:00:00,9.151,24.8
8/28/19,18:00:00,9.201,24.3
8/28/19,19:00:00,9.253,23.6
8/28/19,20:00:00,9.257,22.6
8/28/19,21:00:00,9.133,21.8
8/28/19,22:00:00,8.948,21.2
8/28/19,23:00:00,8.763,20.8
8/29/19,0:00:00,8.459,20.7
8/29/19,1:00:00,8.339,20.8
8/29/19,2:00:00,8.207,21.1
8/29/19,3:00:00,8.046,21.3
